title,SGR_id
Adverse Childhood Experiences Predict the Phenome of Affective Disorders and These Effects Are Mediated by Staging Neuroimmunotoxic and Growth Factor Profiles,85129391648
A comparison of 25 complete chloroplast genomes between sister mangrove species Kandelia obovata and Kandelia candel geographically separated by the South China Sea,85146389487
The diversity and evolution of pollination systems in large plant clades: Apocynaceae as a case study,85058056328
CRISPR-Cas Genome Editing Technique for Fish Disease Management: Current Study and Future Perspective,85140761524
Microalgae as feedstock for biodiesel production under ultrasound treatment – A review,85037034602
BDNF in antipsychotic naive first episode psychosis: Effects of risperidone and the immune-inflammatory response system,85109464852
Roles of angiotensin II as vasopressor in vasodilatory shock,85097501849
Autistic spectrum disorder (ASD) – Gene molecular and pathway signatures linking systemic inflammation mitochondrial dysfunction transsynaptic signalling and neurodevelopment,85162181450
Opportunities and Barriers to the Adoption of Blockchain-Based Games in an Online Gaming Company in Thailand,85148233047
Butanol production from Thai traditional beverage (Sato) factory wastewater using newly isolated Clostridium beijerinckii CUEA02,85138384772
Nanocellulose: Extraction and application,85101425564
Methylene blue degradation under visible light of Au-DP25/PET and Cu-DP25/PET photocatalytic films synthesized through two wet impregnation routes – An experimental and theoretical evaluation,85169429429
TOWARDS COMBATING ANTIBIOTIC RESISTANCE BY EXPLORING THE QUANTITATIVE STRUCTURE-ACTIVITY RELATIONSHIP OF NDM-1 INHIBITORS,85142135867
External beam radiotherapy in the treatment of painful bone metastases,85078621193
Occurrences and removal of pharmaceutical and personal care products from aquatic systems using advanced treatment- A review,85118531758
Incidence and impact of acute kidney injury on patients with implantable left ventricular assist devices: a Meta-analysis,85085157708
Experimental models to study osteoarthritis pain and develop therapeutics,85162471510
Interaction Between Dendritic Cells and Candida krusei β-Glucan Partially Depends on Dectin-1 and It Promotes High IL-10 Production by T Cells,85100479386
gcType: A high-quality type strain genome database for microbial phylogenetic and functional research,85099427294
Current understanding of the cyanobacterial CRISPR-Cas systems and development of the synthetic CRISPR-Cas systems for cyanobacteria,85086079070
A molecular phylogeny of the parasitoid wasp subfamily Rogadinae (Ichneumonoidea: Braconidae) with descriptions of three new genera,85111429336
Cellular immune response of SARS-CoV-2 vaccination in kidney transplant recipients: a systematic review and meta-analysis,85167465706
A Systematic Review on Fuzzy-Based Multi-objective Linear programming Methodologies: Concepts Challenges and Applications,85165291457
Sex differences in the effects of prenatal bisphenol A exposure on autism-related genes and their relationships with the hippocampus functions,85099410472
Carbon nanostructure-based materials: A novel tool for detection of alzheimer’s disease,85083727574
Transcriptomic Analysis of Subtype-Specific Tyrosine Kinases as Triple Negative Breast Cancer Biomarkers,85146761744
Safety evaluation of axicabtagene ciloleucel for relapsed or refractory large B-cell lymphoma,85148507055
Detecting Radio AGN Signatures in Red Geysers,85059849496
Anxiety-like behavior and GABAergic system in ovariectomized rats exposed to chronic mild stress,85141332907
Obesity Exacerbates Lupus Activity in Fc Gamma Receptor IIb Deficient Lupus Mice Partly through Saturated Fatty Acid-Induced Gut Barrier Defect and Systemic Inflammation,85141303732
Well-defined cyclic silanol derivatives,85126490532
A Survey of Active Galaxies at TeV Photon Energies with the HAWC Gamma-Ray Observatory,85101655197
The power of TDS technique for well test interpretation: a short review,85050649861
Novel mechanism of napabucasin a naturally derived furanonaphthoquinone: apoptosis and autophagy induction in lung cancer cells through direct targeting on Akt/mTOR proteins,85139229331
Yield grain quality and starch physicochemical properties of 2 elite thai rice cultivars grown under varying production systems and soil characteristics,85118504456
Are humans prepared to detect fear and avoid snakes? The mismatch between laboratory and ecological evidence,85073033253
Internalizing problems are associated with oral health-related quality of life in early childhood: Outcomes from an Asian multi-ethnic prospective birth cohort,85112769034
Interleukin-34 as a promising clinical biomarker and therapeutic target for inflammatory arthritis,85065891428
Development of liver inflammatory injury in biliary atresia: from basic to clinical research,85160828109
Associations between prenatal organophosphate pesticide exposure and placental gene networks,85148715628
Disruption of white matter integrity and its relationship with cognitive function in non-severe traumatic brain injury,85140375966
Extraction of Nanofibrillated Cellulose from Water Hyacinth Using a High Speed Homogenizer,85141901801
Epithelial to Mesenchymal Transition in Lung Cancer: Potential EMT-Targeting Natural Product-derived Compounds,85136876010
A double transition metal Ti2NbC2Tx MXene for enhanced lithium-ion storage,85140606935
Anomalous Properties of Cyclodextrins and Their Complexes in Aqueous Solutions,85151564771
Ru tailored hydrous cobalt phosphate as a rational approach for high-performance alkaline oxygen evolution reaction,85142317251
Evolutionary analyses of the major variant surface antigen-encoding genes reveal population structure of Plasmodium falciparum within and between continents,85102096863
NiMn Layered Double Hydroxide Nanosheets In-situ Anchored on Ti3C2MXene via Chemical Bonds for Superior Supercapacitors,85087691662
Application of Fourier-transformed infrared spectroscopy and machine learning algorithm for gem identification,85160753218
Primordial gravitational waves from excited states,85127252268
Documenting a thousand years of environmental and anthropogenic changes on mangroves on the Bangkok coast the upper Gulf of Thailand,85126736395
Physicochemical properties of green synthesised ZnO nanoparticles and utilisation for treatment of breast cancer,85151399901
An Overview of Coal Energy Sources and Supply in Thailand,85097397109
Role of hormones in bone remodeling in the craniofacial complex: A review,85147356418
Modern biologics for rabies prophylaxis and the elimination of human cases mediated by dogs,85085028810
Intraocular Implantable Collamer Lens with a Central Hole Implantation: Safety Efficacy and Patient Outcomes,85152247116
Effect of mixed light emitting diode spectrum on antioxidants content and antioxidant activity of red lettuce grown in a closed soilless system,85164167167
Genotypic and phenotypic landscapes of 51 pharmacogenes derived from whole-genome sequencing in a Thai population,85124778424
On the glacial-interglacial variability of the Asian monsoon in speleothem δ18O records,85079586106
PUFA and carotenoid producing thraustochytrids and their anti-microbial and antioxidant activities,85161055405
Molecular signature and colony morphology affect in vitro pluripotency of porcine induced pluripotent stem cells,85106996450
HIV treatment outcomes among people who acquired HIV via injecting drug use in the Asia-Pacific region: a longitudinal cohort study,85106697623
A comprehensive review on Saraca asoca (Fabaceae) - Historical perspective traditional uses biological activities and conservation,85163980976
Applying rice husk biochar to revitalise saline sodic soil in Khorat Plateau area - A case study for food security purposes,85088885967
The association of depression and all-cause and cause-specific mortality: An umbrella review of systematic reviews and meta-analyses,85050298079
Encouraging green product purchase: Green value and environmental knowledge as moderators of attitude and behavior relationship,85132634561
Urinary extracellular vesicles are a novel tool to monitor allograft function in kidney transplantation: A systematic review,85115870765
Identification of Potential Druggable Targets and Structure-Based Virtual Screening for Drug-like Molecules against the Shrimp Pathogen Enterocytozoon hepatopenaei,85146796303
Comprehensive review and a novel technique on voltage unbalance compensation,85150958412
Chapter 32 - Placental Correlates of Unanticipated Fetal Death,85054442247
Elemental composition of biochar obtained from agriculturalwaste for soil amendment and carbon sequestration,85073287936
Prevalence of Sarcopenia and Its Impact on Cardiovascular Events and Mortality among Dialysis Patients: A Systematic Review and Meta-Analysis,85139914847
Corporate culture and board gender diversity: Evidence from textual analysis,85148492722
Global Market and Field Studies of Arsenic Accumulation in Rice,85084728359
Increased Root Canal Endotoxin Levels are Associated with Chronic Apical Periodontitis Increased Oxidative and Nitrosative Stress Major Depression Severity of Depression and a Lowered Quality of Life,85018249148
2022 Renal denervation therapy for the treatment of hypertension: a statement from the Thai Hypertension Society,85147677796
Detection of River Plastic Using UAV Sensor Data and Deep Learning,85133284143
Erythromycin Restores Osteoblast Differentiation and Osteogenesis Suppressed by Porphyromonas gingivalis Lipopolysaccharide,85148897062
